Student Enrolment Key,Unit of Study Identifier,Semester,Mode of Study,Gender,Age Category,Dom/Int,Mark,Canvas access Week 1,Canvas access Week 2,Canvas access Week 3,Canvas access Week 4,Canvas access Week 5,Canvas access Week 6,Canvas access Week 7,Canvas access Week 8,Canvas access Week 9,Canvas access Week 10,Canvas access Week 11,Canvas access Week 12,Canvas access Week 13,Canvas access Mid-semester break,Canvas access STUVAC
8186,UNIT S,1,Full Time,F,18 and Under,Domestic,60,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8187,UNIT A,1,Full Time,F,19-21,Domestic,70,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8188,UNIT H,2,Full Time,M,19-21,International,60,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8189,UNIT K,1,Full Time,F,19-21,Domestic,79,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8190,UNIT W,2,Full Time,M,18 and Under,International,81,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8191,UNIT S,2,Full Time,F,19-21,International,44,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0
8192,UNIT H,2,Full Time,M,19-21,International,41,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1
8193,UNIT K,1,Full Time,M,18 and Under,Domestic,82,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8194,UNIT S,1,Full Time,M,22-25,Domestic,65,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8195,UNIT S,1,Full Time,F,22-25,International,45,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8196,UNIT Y,1,Full Time,F,19-21,International,66,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8197,UNIT G,2,Full Time,F,19-21,Domestic,69,1,1,1,1,1,1,1,0,0,1,1,0,1,1,0
8198,UNIT Q,2,Full Time,F,19-21,Domestic,53,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8199,UNIT H,2,Full Time,M,18 and Under,Domestic,88,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8200,UNIT V,2,Full Time,F,18 and Under,Domestic,74,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8201,UNIT M,1,Full Time,M,19-21,International,66,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8202,UNIT X,1,Full Time,F,19-21,International,68,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8203,UNIT G,2,Full Time,F,19-21,Domestic,84,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8204,UNIT H,2,Full Time,F,18 and Under,Domestic,85,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8205,UNIT M,1,Full Time,F,22-25,International,80,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8206,UNIT S,1,Full Time,F,18 and Under,Domestic,78,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8207,UNIT X,1,Full Time,M,19-21,International,78,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8208,UNIT S,2,Full Time,M,19-21,International,88,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0
8209,UNIT O,1,Full Time,M,19-21,International,77,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8210,UNIT C,1,Full Time,M,22-25,Domestic,58,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1
8211,UNIT X,1,Full Time,M,Over 25,International,50,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8212,UNIT S,1,Full Time,M,19-21,Domestic,81,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8213,UNIT V,2,Full Time,M,19-21,Domestic,76,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8214,UNIT S,2,Full Time,M,19-21,International,78,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
8215,UNIT G,2,Full Time,F,19-21,Domestic,41,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8216,UNIT S,1,Full Time,M,19-21,Domestic,70,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8217,UNIT H,2,Full Time,M,19-21,Domestic,69,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8218,UNIT T,2,Full Time,M,19-21,Domestic,59,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8219,UNIT S,1,Full Time,F,19-21,International,40,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1
8220,UNIT X,1,Full Time,F,19-21,Domestic,79,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8221,UNIT Q,2,Full Time,F,19-21,International,64,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1
8222,UNIT K,1,Full Time,F,19-21,Domestic,56,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1
8223,UNIT X,1,Full Time,M,19-21,International,70,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8224,UNIT A,1,Full Time,F,18 and Under,Domestic,75,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8225,UNIT T,2,Full Time,F,19-21,Domestic,96,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8226,UNIT T,2,Full Time,M,19-21,International,40,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8227,UNIT V,2,Full Time,F,19-21,International,43,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8228,UNIT V,2,Full Time,M,19-21,Domestic,83,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8229,UNIT Q,2,Full Time,F,19-21,Domestic,83,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8230,UNIT S,1,Full Time,M,19-21,International,32,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8231,UNIT O,1,Full Time,F,18 and Under,Domestic,84,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8232,UNIT K,1,Full Time,F,19-21,Domestic,74,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8233,UNIT O,1,Full Time,F,19-21,International,75,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8234,UNIT S,1,Full Time,M,19-21,International,82,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8235,UNIT H,2,Full Time,M,19-21,Domestic,80,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8236,UNIT S,2,Full Time,M,19-21,International,73,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8237,UNIT C,1,Part Time,M,22-25,Domestic,46,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
8238,UNIT V,2,Full Time,M,18 and Under,Domestic,71,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8239,UNIT H,2,Full Time,M,18 and Under,Domestic,72,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
8240,UNIT S,1,Full Time,M,19-21,Domestic,70,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8241,UNIT O,1,Full Time,F,18 and Under,Domestic,58,1,1,1,1,1,1,0,1,1,1,1,0,1,1,0
8242,UNIT H,2,Full Time,F,19-21,International,65,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8243,UNIT Q,2,Full Time,M,18 and Under,Domestic,73,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8244,UNIT A,1,Full Time,M,19-21,Domestic,73,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8245,UNIT G,2,Full Time,F,19-21,International,88,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8246,UNIT O,1,Full Time,F,19-21,International,57,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8247,UNIT O,1,Full Time,M,19-21,International,63,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8248,UNIT H,2,Full Time,M,18 and Under,International,69,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8249,UNIT G,2,Full Time,M,19-21,Domestic,47,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8250,UNIT O,1,Full Time,F,19-21,Domestic,32,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8251,UNIT H,2,Full Time,M,Over 25,Domestic,58,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8252,UNIT O,1,Full Time,F,19-21,International,76,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8253,UNIT C,1,Full Time,M,19-21,International,70,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8254,UNIT Y,1,Full Time,M,19-21,International,57,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8255,UNIT Z,1,Full Time,M,19-21,Domestic,62,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8256,UNIT S,1,Full Time,M,19-21,Domestic,81,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8257,UNIT Q,2,Full Time,F,19-21,International,70,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8258,UNIT S,1,Full Time,M,19-21,International,41,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1
8259,UNIT H,2,Full Time,M,19-21,International,77,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8260,UNIT X,2,Full Time,F,19-21,Domestic,79,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8261,UNIT S,1,Full Time,F,19-21,Domestic,67,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8262,UNIT O,1,Full Time,M,19-21,Domestic,69,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8263,UNIT Z,1,Full Time,F,19-21,Domestic,64,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8264,UNIT S,2,Full Time,M,19-21,International,40,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8265,UNIT O,1,Full Time,F,19-21,International,70,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1
8266,UNIT Q,2,Full Time,M,18 and Under,Domestic,63,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
8267,UNIT S,1,Full Time,M,19-21,International,77,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8268,UNIT V,2,Full Time,M,19-21,Domestic,68,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8269,UNIT Q,2,Full Time,M,19-21,International,66,0,1,1,0,1,1,1,1,0,1,1,0,1,1,1
8270,UNIT O,1,Full Time,M,19-21,Domestic,93,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8271,UNIT S,1,Full Time,M,18 and Under,Domestic,73,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8272,UNIT O,1,Full Time,F,18 and Under,Domestic,73,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8273,UNIT O,1,Full Time,F,19-21,Domestic,80,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8274,UNIT G,2,Full Time,F,22-25,Domestic,76,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8275,UNIT Q,2,Full Time,M,19-21,International,69,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
8276,UNIT M,1,Full Time,F,19-21,International,83,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8277,UNIT G,2,Full Time,F,19-21,Domestic,80,1,1,1,1,1,0,1,0,1,1,1,1,0,1,0
8278,UNIT Q,2,Full Time,M,19-21,Domestic,89,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8279,UNIT S,2,Full Time,F,18 and Under,International,74,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8280,UNIT G,2,Full Time,F,19-21,International,77,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8281,UNIT H,2,Full Time,F,19-21,Domestic,87,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8282,UNIT O,1,Full Time,M,18 and Under,Domestic,58,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8283,UNIT V,2,Full Time,M,19-21,Domestic,85,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8284,UNIT S,2,Full Time,M,19-21,International,67,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0
8285,UNIT V,2,Full Time,M,19-21,International,70,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8286,UNIT O,1,Full Time,F,19-21,International,66,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8287,UNIT V,2,Full Time,M,19-21,Domestic,77,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8288,UNIT A,1,Full Time,F,19-21,Domestic,69,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8289,UNIT H,2,Full Time,M,19-21,International,54,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8290,UNIT A,1,Full Time,F,19-21,Domestic,68,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8291,UNIT S,1,Full Time,F,19-21,Domestic,69,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8292,UNIT C,1,Full Time,F,19-21,Domestic,62,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8293,UNIT Q,2,Full Time,F,19-21,International,77,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8294,UNIT Q,2,Full Time,F,18 and Under,International,57,1,1,1,0,1,0,0,1,0,0,0,0,0,0,1
8295,UNIT A,1,Full Time,M,19-21,International,59,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8296,UNIT V,2,Full Time,M,19-21,Domestic,67,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8297,UNIT K,1,Full Time,M,19-21,Domestic,50,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8298,UNIT S,2,Full Time,F,18 and Under,International,86,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1
8299,UNIT X,2,Full Time,F,18 and Under,Domestic,82,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8300,UNIT M,1,Full Time,M,19-21,Domestic,59,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8301,UNIT X,1,Full Time,M,22-25,International,82,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8302,UNIT O,1,Full Time,M,18 and Under,Domestic,57,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1
8303,UNIT S,1,Full Time,F,19-21,Domestic,37,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8304,UNIT T,2,Full Time,M,18 and Under,International,73,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8305,UNIT V,2,Full Time,F,19-21,International,82,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8306,UNIT H,2,Full Time,M,19-21,International,55,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8307,UNIT H,2,Full Time,F,18 and Under,Domestic,57,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
8308,UNIT V,2,Full Time,M,19-21,Domestic,73,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8309,UNIT S,1,Full Time,F,19-21,Domestic,62,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8310,UNIT V,2,Full Time,F,19-21,Domestic,90,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8311,UNIT H,2,Full Time,M,19-21,Domestic,72,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8312,UNIT S,2,Full Time,F,19-21,International,77,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8313,UNIT A,1,Full Time,F,22-25,International,65,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8314,UNIT X,2,Full Time,M,19-21,International,77,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8315,UNIT W,2,Full Time,M,19-21,International,55,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
8316,UNIT X,1,Full Time,F,18 and Under,Domestic,77,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8317,UNIT W,2,Full Time,M,18 and Under,International,80,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
8318,UNIT V,2,Full Time,F,19-21,International,69,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8319,UNIT X,1,Full Time,M,19-21,Domestic,88,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8320,UNIT S,1,Full Time,M,19-21,Domestic,62,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8321,UNIT H,2,Full Time,F,19-21,International,52,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8322,UNIT S,2,Full Time,M,19-21,International,62,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8323,UNIT Y,1,Full Time,F,19-21,Domestic,74,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8324,UNIT S,1,Full Time,F,19-21,Domestic,69,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8325,UNIT Q,2,Full Time,M,19-21,Domestic,81,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8326,UNIT C,1,Full Time,F,19-21,Domestic,78,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8327,UNIT X,1,Full Time,M,19-21,International,72,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8328,UNIT C,1,Full Time,M,19-21,Domestic,58,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8329,UNIT S,2,Full Time,M,19-21,International,74,1,1,1,0,1,1,0,1,0,1,1,1,1,1,1
8330,UNIT M,1,Full Time,M,19-21,Domestic,68,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8331,UNIT M,1,Full Time,M,22-25,International,54,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8332,UNIT Y,1,Full Time,M,18 and Under,Domestic,87,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8333,UNIT H,2,Full Time,F,19-21,International,78,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8334,UNIT Q,2,Full Time,F,19-21,Domestic,69,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8335,UNIT G,2,Full Time,F,19-21,Domestic,71,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8336,UNIT V,2,Full Time,F,19-21,Domestic,76,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8337,UNIT S,1,Full Time,F,18 and Under,Domestic,75,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8338,UNIT H,2,Full Time,F,19-21,Domestic,84,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8339,UNIT S,1,Full Time,F,19-21,Domestic,72,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8340,UNIT S,1,Full Time,M,18 and Under,Domestic,80,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8341,UNIT H,2,Part Time,M,22-25,Domestic,72,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8342,UNIT O,1,Full Time,F,19-21,International,55,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1
8343,UNIT Q,2,Full Time,F,19-21,Domestic,62,1,1,1,1,1,0,1,1,0,0,1,1,1,1,1
8344,UNIT O,1,Full Time,M,19-21,Domestic,69,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8345,UNIT O,1,Full Time,F,19-21,International,61,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1
8346,UNIT O,1,Full Time,M,19-21,Domestic,68,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8347,UNIT H,2,Full Time,M,19-21,Domestic,92,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8348,UNIT V,2,Full Time,F,19-21,International,58,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8349,UNIT O,1,Full Time,M,19-21,International,54,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8350,UNIT Y,1,Full Time,F,18 and Under,Domestic,79,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8351,UNIT Q,2,Full Time,F,19-21,International,75,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8352,UNIT O,1,Full Time,M,19-21,International,41,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8353,UNIT G,2,Full Time,M,19-21,International,84,1,1,1,1,1,1,1,0,0,1,1,1,0,0,0
8354,UNIT Y,1,Full Time,M,19-21,Domestic,99,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8355,UNIT S,2,Full Time,M,19-21,International,68,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
8356,UNIT S,1,Full Time,M,19-21,International,41,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8357,UNIT H,2,Full Time,M,19-21,International,69,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8358,UNIT S,1,Full Time,F,19-21,Domestic,83,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8359,UNIT O,1,Full Time,M,19-21,Domestic,53,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8360,UNIT Y,1,Full Time,M,18 and Under,Domestic,77,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8361,UNIT S,1,Full Time,F,19-21,International,60,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8362,UNIT X,1,Full Time,F,19-21,International,82,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8363,UNIT X,2,Full Time,F,19-21,International,60,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8364,UNIT G,2,Full Time,F,19-21,International,81,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8365,UNIT V,2,Full Time,F,19-21,Domestic,77,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8366,UNIT S,1,Full Time,F,19-21,Domestic,63,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8367,UNIT S,2,Full Time,M,19-21,International,72,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8368,UNIT O,1,Full Time,F,19-21,International,50,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8369,UNIT S,1,Full Time,M,19-21,Domestic,32,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8370,UNIT O,1,Full Time,M,19-21,International,44,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8371,UNIT Z,1,Full Time,M,19-21,International,92,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8372,UNIT K,1,Full Time,F,19-21,Domestic,75,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8373,UNIT V,2,Full Time,M,19-21,Domestic,66,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8374,UNIT X,1,Full Time,M,Over 25,Domestic,81,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8375,UNIT H,2,Full Time,F,22-25,International,53,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8376,UNIT T,2,Full Time,M,19-21,Domestic,90,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8377,UNIT O,1,Full Time,M,19-21,Domestic,50,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8378,UNIT M,1,Full Time,F,19-21,International,73,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8379,UNIT M,1,Full Time,F,19-21,International,84,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8380,UNIT G,2,Full Time,M,19-21,Domestic,69,1,1,0,1,1,1,0,1,0,1,1,0,1,1,1
8381,UNIT S,2,Full Time,F,18 and Under,International,58,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
8382,UNIT T,2,Full Time,M,19-21,International,89,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8383,UNIT A,1,Full Time,F,22-25,International,68,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8384,UNIT T,2,Full Time,M,19-21,Domestic,95,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8385,UNIT G,2,Full Time,F,19-21,Domestic,78,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8386,UNIT K,1,Full Time,F,19-21,Domestic,43,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8387,UNIT H,2,Full Time,M,19-21,Domestic,67,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8388,UNIT S,1,Full Time,F,19-21,International,50,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8389,UNIT X,1,Full Time,M,18 and Under,Domestic,68,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
8390,UNIT Q,2,Full Time,F,19-21,International,90,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8391,UNIT S,2,Full Time,M,18 and Under,International,82,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1
8392,UNIT X,1,Full Time,F,19-21,Domestic,76,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8393,UNIT Z,1,Full Time,M,18 and Under,Domestic,63,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8394,UNIT O,1,Full Time,M,19-21,Domestic,70,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1
8395,UNIT C,1,Full Time,F,19-21,Domestic,56,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8396,UNIT Y,1,Full Time,M,19-21,Domestic,76,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8397,UNIT Y,1,Full Time,M,19-21,Domestic,75,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1
8398,UNIT Z,1,Full Time,F,19-21,Domestic,55,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8399,UNIT H,2,Full Time,M,22-25,International,72,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8400,UNIT Y,1,Full Time,M,19-21,Domestic,50,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8401,UNIT S,1,Full Time,M,19-21,Domestic,84,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8402,UNIT H,2,Full Time,M,19-21,International,59,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8403,UNIT S,1,Full Time,M,22-25,Domestic,83,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1
8404,UNIT G,2,Full Time,M,19-21,Domestic,76,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8405,UNIT H,2,Full Time,F,19-21,Domestic,78,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8406,UNIT C,1,Full Time,F,18 and Under,Domestic,50,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8407,UNIT K,1,Full Time,F,19-21,Domestic,60,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8408,UNIT X,2,Full Time,M,Over 25,International,89,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8409,UNIT O,1,Full Time,F,19-21,International,74,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8410,UNIT G,2,Full Time,M,19-21,Domestic,81,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8411,UNIT M,1,Full Time,F,19-21,International,65,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8412,UNIT V,2,Full Time,F,19-21,Domestic,74,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8413,UNIT V,2,Full Time,M,19-21,Domestic,83,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8414,UNIT V,2,Full Time,F,19-21,Domestic,71,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
8415,UNIT V,2,Full Time,F,19-21,Domestic,73,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8416,UNIT H,2,Full Time,F,19-21,International,69,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
8417,UNIT A,1,Full Time,M,18 and Under,Domestic,42,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8418,UNIT A,1,Full Time,F,18 and Under,Domestic,57,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8419,UNIT S,1,Full Time,M,18 and Under,Domestic,84,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8420,UNIT H,2,Full Time,M,19-21,International,51,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
8421,UNIT K,1,Full Time,M,19-21,Domestic,63,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
